"","avgScore06","avgFG06","avgTP06","avgFT06","avgRB06","avgASS06","avgTO06","avgSTL06","avgBL06","avgPF06","GP06"
"2",63.5,21.9285714285714,8.60714285714286,11.0357142857143,29.6071428571429,14.1785714285714,10.9285714285714,8,2.10714285714286,15.3928571428571,1
"4",69.9655172413793,24.5172413793103,5.51724137931035,15.4137931034483,39.5172413793103,12.2068965517241,13.5172413793103,6.3448275862069,5.03448275862069,13.8275862068966,2
"7",68.8709677419355,23.1935483870968,7.06451612903226,15.4193548387097,36.9677419354839,12.6129032258065,14.1612903225806,6.38709677419355,2.58064516129032,19.0967741935484,1
"12",72.9354838709677,27.2903225806452,4.25806451612903,14.0967741935484,36,14.7741935483871,13.4838709677419,9.87096774193548,3.7741935483871,16.4838709677419,2
"16",74.3225806451613,26.5161290322581,5.70967741935484,15.5806451612903,36.3548387096774,15.5483870967742,13.3870967741935,8.45161290322581,6.12903225806452,16.9354838709677,1
"25",81.8333333333333,29.3333333333333,8.56666666666667,14.6,43.5333333333333,16.9666666666667,16.3,7.73333333333333,3.56666666666667,19.8666666666667,1
"30",74.53125,26.375,6,15.78125,40.84375,17.8125,13.3125,5.9375,4.28125,16.5,3
"33",71.5333333333333,26.1,5.56666666666667,13.7666666666667,43.2333333333333,16.5333333333333,15.2,9.2,4.83333333333333,18.7333333333333,3
"37",66.3103448275862,23,6.03448275862069,14.2758620689655,50.8620689655172,14.5862068965517,14.4827586206897,8.72413793103448,1.68965517241379,17.551724137931,2
"43",69.2,23.2333333333333,5.46666666666667,17.2666666666667,38.3666666666667,13.1,12.3666666666667,5.16666666666667,2.73333333333333,16.6666666666667,1
"63",81.3333333333333,29.0666666666667,5.3,17.9,45.8666666666667,15.9333333333333,14.2,6.63333333333333,9.33333333333333,15.4,4
"72",75.5925925925926,26.7407407407407,8.62962962962963,13.4814814814815,43.5925925925926,17.6666666666667,13.2962962962963,4.48148148148148,1.55555555555556,18.3333333333333,1
"81",82.5151515151515,27.7575757575758,7.81818181818182,19.1818181818182,57.3030303030303,15.3636363636364,13.3939393939394,9.54545454545454,5.42424242424242,17.4848484848485,3
"96",79.2727272727273,27.6363636363636,7.39393939393939,16.6060606060606,20.5151515151515,17.030303030303,14.8787878787879,8.03030303030303,4.93939393939394,16.1212121212121,6
"103",78.9642857142857,28.3214285714286,5.96428571428571,16.3571428571429,50.6428571428571,17.3214285714286,14.1428571428571,9.42857142857143,4.67857142857143,17.8928571428571,2
"106",69.4,25.7333333333333,5.93333333333333,12,43.0666666666667,15.1666666666667,13.2,7.3,3.53333333333333,15.4,5
"107",66.6666666666667,23.9666666666667,6.9,11.8333333333333,32.3,15.5333333333333,11.7333333333333,6.03333333333333,3.53333333333333,14.9333333333333,3
"111",80.1,27.3,5.7,19.8,57.9,14.0333333333333,13.3333333333333,7.26666666666667,2.8,18.8,3
"114",66.8064516129032,23.9677419354839,5.58064516129032,13.2903225806452,27.6774193548387,12.3548387096774,16.2258064516129,7.64516129032258,3.06451612903226,20.8709677419355,1
"128",69.9677419354839,25.6129032258065,7.35483870967742,11.3870967741935,30.0967741935484,15.0967741935484,12.3548387096774,6.2258064516129,2.51612903225806,17.3870967741935,2
"131",71.1724137931034,25.2068965517241,8.68965517241379,12.0689655172414,35,14.9655172413793,14.6206896551724,6.31034482758621,2.37931034482759,18.2068965517241,2
"133",80.3666666666667,28.6,6.43333333333333,16.7333333333333,52.1666666666667,15.8333333333333,15.1,7.63333333333333,4.16666666666667,18.5666666666667,1
"134",66.3939393939394,23.1212121212121,5.60606060606061,14.5454545454545,42.5151515151515,14.9090909090909,14.7575757575758,6.6969696969697,4.90909090909091,15.1212121212121,1
