"","avgScore14","avgFG14","avgTP14","avgFT14","avgRB14","avgASS14","avgTO14","avgSTL14","avgBL14","avgPF14","GP14"
"7",66.03125,22.4375,4.90625,16.25,33.34375,11.0625,12.625,5.53125,3.0625,17.25,2
"10",63.9375,23.03125,6.34375,11.53125,31.84375,15.125,13.96875,6.03125,3.4375,17.21875,1
"12",73.0588235294118,26.2352941176471,5.29411764705882,15.2941176470588,52.7647058823529,15.0882352941176,10.4411764705882,5.88235294117647,4.23529411764706,16.4411764705882,4
"13",75.03125,25.28125,8.125,16.34375,28.71875,14.1875,11.46875,5.15625,5.65625,19.28125,1
"24",73.7878787878788,25,7.39393939393939,16.3939393939394,26.8484848484848,14.5151515151515,11.7878787878788,5.09090909090909,5.66666666666667,17.5454545454545,3
"40",84.2121212121212,29.2727272727273,5.18181818181818,20.4848484848485,43.4848484848485,15.6363636363636,11.4848484848485,7.12121212121212,3.03030303030303,19.5757575757576,1
"42",62,21.7333333333333,6.33333333333333,12.2,24.1666666666667,11.3666666666667,8.96666666666667,5.53333333333333,2.66666666666667,18.8,2
"53",68.7272727272727,23.7575757575758,5.81818181818182,15.3939393939394,45.9393939393939,12.7272727272727,11.0909090909091,7.93939393939394,5.51515151515152,17.4545454545455,1
"57",70.5333333333333,24.6666666666667,5.73333333333333,15.4666666666667,45.0333333333333,9.93333333333333,14.1,6.2,2.8,19.9333333333333,1
"60",70.8529411764706,23.5,5.20588235294118,18.6470588235294,45.0294117647059,11.5294117647059,13.2058823529412,6.02941176470588,3.38235294117647,16.5882352941176,1
"63",71.8529411764706,24.3823529411765,7.11764705882353,15.9705882352941,35.7352941176471,12.5882352941176,11.6764705882353,6.97058823529412,6.20588235294118,18.2647058823529,6
"66",79.5454545454545,27.4848484848485,10.3636363636364,14.2121212121212,35.7575757575758,17.7272727272727,9.93939393939394,4.09090909090909,1.39393939393939,17.6363636363636,2
"73",73.3939393939394,25.6666666666667,6.57575757575758,15.4848484848485,33.2424242424242,13.0606060606061,12,5.81818181818182,2.60606060606061,20.0606060606061,4
"74",79.5294117647059,26.9411764705882,7.17647058823529,18.4705882352941,49.5,10.8823529411765,9.58823529411765,6,3.58823529411765,18.8529411764706,1
"81",78.6470588235294,26.6764705882353,8.85294117647059,16.4411764705882,47.6470588235294,14.5294117647059,9.47058823529412,7,3.05882352941176,19.3823529411765,1
"84",77.3870967741936,25.5483870967742,8.93548387096774,17.3548387096774,32.2258064516129,14.0322580645161,10.7741935483871,8,1.74193548387097,21.0322580645161,1
"96",70.7352941176471,24.3823529411765,6.85294117647059,15.1176470588235,43.3823529411765,13.3529411764706,11.3235294117647,7.20588235294118,2.85294117647059,16.2058823529412,5
"103",73.40625,25.4375,5.78125,16.75,44.65625,14.15625,13.0625,7.0625,4.15625,18.09375,1
"111",75.8181818181818,26.6363636363636,6.87878787878788,15.6666666666667,51.2727272727273,14.4848484848485,11.2424242424242,6.6969696969697,3.90909090909091,18.0909090909091,2
"117",73.448275862069,24.6896551724138,5.79310344827586,18.2758620689655,47.0344827586207,14.4827586206897,11.551724137931,7.44827586206897,4.96551724137931,17.8965517241379,2
"134",82,27.96875,5.84375,20.21875,21.09375,16.1875,11.375,7.25,5.0625,17.96875,1
"135",82.8787878787879,29.2727272727273,8.3030303030303,16.030303030303,56.2727272727273,18.5454545454545,10.5454545454545,6.03030303030303,2.93939393939394,17.4242424242424,3
"142",79.6060606060606,27.3939393939394,5.57575757575758,19.2424242424242,47.9090909090909,15.1212121212121,13.1818181818182,5.84848484848485,5.66666666666667,21.0909090909091,2
"143",69.71875,24.34375,6.03125,15,38.6875,15.46875,12.3125,6.1875,2.96875,21.6875,1
"146",75.9117647058823,25.1764705882353,5.08823529411765,20.4705882352941,47.1764705882353,11.5,12.2058823529412,4.76470588235294,6.23529411764706,19,6
"157",82.1176470588235,28.9117647058824,8.05882352941176,16.2352941176471,56.3823529411765,15.6764705882353,10.2941176470588,10.1176470588235,4.61764705882353,19.5,3
"164",77.375,25.15625,6.40625,20.65625,45.8125,13.1875,14.15625,8.28125,6.09375,24.125,1
"169",76.09375,27.25,5.4375,16.15625,51.90625,15.1875,13.53125,6.8125,5.53125,19.625,1
"172",76.8387096774194,28.0322580645161,5.38709677419355,15.3870967741935,47.7096774193548,17,13.3870967741935,8.64516129032258,4.7741935483871,18.0322580645161,2
"173",77.1935483870968,26.6451612903226,8.25806451612903,15.6451612903226,40.5161290322581,15.8387096774194,12.1935483870968,6.19354838709677,4.19354838709677,19.0967741935484,2
"176",74.3939393939394,25.6060606060606,8.48484848484848,14.6969696969697,41.1515151515151,14.2121212121212,9.39393939393939,5.12121212121212,2.51515151515152,14.5454545454545,4
"177",75.9411764705882,27.2647058823529,8.05882352941176,13.3529411764706,51.5294117647059,17,11.4411764705882,6.94117647058824,4.82352941176471,18.8823529411765,4
"191",76.25,25.65625,8.875,16.0625,33.71875,11.75,12,7.15625,3.0625,18.75,1
