"","avgScore12","avgFG12","avgTP12","avgFT12","avgRB12","avgASS12","avgTO12","avgSTL12","avgBL12","avgPF12","GP12"
"4",64.9375,23.625,4.03125,13.65625,31.40625,12.28125,12.9375,7.3125,4.15625,18.40625,1
"24",74.2727272727273,26.0909090909091,6.72727272727273,15.3636363636364,41.4242424242424,14.7272727272727,13.8484848484848,7.63636363636364,4.63636363636364,17.6363636363636,4
"25",81.3939393939394,27.9090909090909,8.81818181818182,16.7575757575758,54.4545454545455,17.3333333333333,12.2121212121212,7.36363636363636,2.24242424242424,18.2727272727273,1
"40",78.3548387096774,27.9677419354839,6.80645161290323,15.6129032258065,38.5806451612903,17.0322580645161,12.9032258064516,8.32258064516129,4.19354838709677,18.4516129032258,2
"43",71.6666666666667,26.4242424242424,4.63636363636364,14.1818181818182,32.4848484848485,16.0606060606061,12.2424242424242,4.78787878787879,3.15151515151515,14.3939393939394,1
"53",68.5,25.0588235294118,7.14705882352941,11.2352941176471,33.5882352941176,12.9705882352941,10.5882352941176,8.11764705882353,4.58823529411765,15.1470588235294,3
"60",66.28125,22.71875,5.5625,15.28125,43.625,11.375,12.5625,5.875,3.25,17.09375,2
"61",71.0322580645161,24.1290322580645,6,16.7741935483871,36.0645161290323,12.3225806451613,12.4516129032258,5.35483870967742,1.90322580645161,18.8387096774194,1
"63",68.8484848484848,25.3636363636364,5.39393939393939,12.7272727272727,33.8787878787879,13.6060606060606,12.5454545454545,5.81818181818182,6.90909090909091,14.3939393939394,1
"66",80.030303030303,28.030303030303,8.18181818181818,15.7878787878788,50.4545454545455,17.9090909090909,12.2727272727273,4.78787878787879,2.3030303030303,17.0606060606061,2
"72",77.3548387096774,26.4838709677419,7.74193548387097,16.6451612903226,50.3870967741936,13.5483870967742,11.9032258064516,5.41935483870968,3.45161290322581,20.4516129032258,1
"78",70.8787878787879,24.3030303030303,4.45454545454545,17.8181818181818,32.969696969697,12.5757575757576,12.7575757575758,7.3030303030303,4.48484848484848,19.2727272727273,1
"81",77.5151515151515,25.7575757575758,8.12121212121212,17.8787878787879,53.1212121212121,12.4545454545455,12.1818181818182,6.24242424242424,4.03030303030303,18.1818181818182,1
"96",76.2727272727273,26.4242424242424,9.93939393939394,13.4848484848485,46.5454545454545,15,10.9090909090909,6.48484848484848,3.27272727272727,15.8484848484848,4
"99",70.3333333333333,25.2727272727273,6.15151515151515,13.6363636363636,42.4848484848485,12.2121212121212,16.2727272727273,7.60606060606061,5.93939393939394,18.7575757575758,2
"107",68.4333333333333,24.2333333333333,5.46666666666667,14.5,45.8666666666667,13.5,12.6,6.23333333333333,4.86666666666667,17.8333333333333,2
"111",73.9677419354839,24.9354838709677,6.38709677419355,17.7096774193548,46.741935483871,13.741935483871,13.3548387096774,6.80645161290323,3.29032258064516,15.1612903225806,2
"117",65.0689655172414,22.0344827586207,5.79310344827586,15.2068965517241,47.6206896551724,12.8965517241379,12.5172413793103,5.86206896551724,4.41379310344828,15.1724137931034,1
"131",77.2727272727273,25.969696969697,6.39393939393939,18.9393939393939,47.3636363636364,13.4242424242424,12.7575757575758,6.42424242424242,3.36363636363636,17.5757575757576,3
"133",83.25,30.9375,7.75,13.625,52.03125,19.34375,12.375,7.21875,2.125,16.875,1
"135",73.1875,24.875,8.875,14.5625,35.21875,14.59375,12.53125,5.875,2.8125,16.0625,2
"142",75.030303030303,26.6666666666667,6,15.6969696969697,50.4848484848485,15.6060606060606,13.2727272727273,7.39393939393939,5.63636363636364,17.6363636363636,6
"143",71.4193548387097,24.8387096774194,5.70967741935484,16.0322580645161,43.6451612903226,14.4516129032258,14.4838709677419,6.16129032258065,4.80645161290323,20.1290322580645,2
"146",76.6764705882353,27.3235294117647,5.73529411764706,16.2941176470588,65.5,13.2352941176471,11.3529411764706,6.32352941176471,8.79411764705882,14.5588235294118,6
"149",72.625,25.375,4.25,17.625,40.8125,12.4375,12.125,7.875,4.375,17.53125,1
